Insert heavy
25165824 operations across 97 thread(s) in 4.237605512s; time/op = 167ns
25165824 operations across 98 thread(s) in 4.245667568s; time/op = 167ns
25165824 operations across 99 thread(s) in 4.400392184s; time/op = 173ns
25165824 operations across 100 thread(s) in 4.319058627s; time/op = 170ns
25165824 operations across 101 thread(s) in 4.457031634s; time/op = 176ns
25165824 operations across 102 thread(s) in 4.386497843s; time/op = 173ns
25165824 operations across 103 thread(s) in 4.526770926s; time/op = 178ns
25165824 operations across 104 thread(s) in 4.523547027s; time/op = 178ns
25165824 operations across 105 thread(s) in 4.612278708s; time/op = 182ns
25165824 operations across 106 thread(s) in 4.615595122s; time/op = 182ns
25165824 operations across 107 thread(s) in 4.686600884s; time/op = 185ns
25165824 operations across 108 thread(s) in 4.764681067s; time/op = 188ns
25165824 operations across 109 thread(s) in 4.845274971s; time/op = 191ns
25165824 operations across 110 thread(s) in 4.897599391s; time/op = 193ns
25165824 operations across 111 thread(s) in 4.918993158s; time/op = 194ns
25165824 operations across 112 thread(s) in 4.899460332s; time/op = 193ns
25165824 operations across 113 thread(s) in 5.002487072s; time/op = 198ns
25165824 operations across 114 thread(s) in 5.129581232s; time/op = 203ns
25165824 operations across 115 thread(s) in 5.074102673s; time/op = 200ns
25165824 operations across 116 thread(s) in 5.112805525s; time/op = 202ns
25165824 operations across 117 thread(s) in 5.150162487s; time/op = 203ns
25165824 operations across 118 thread(s) in 5.267075616s; time/op = 208ns
25165824 operations across 119 thread(s) in 5.330463862s; time/op = 211ns
25165824 operations across 120 thread(s) in 5.25283991s; time/op = 208ns
25165824 operations across 121 thread(s) in 5.308160589s; time/op = 210ns
25165824 operations across 122 thread(s) in 5.430207221s; time/op = 215ns
25165824 operations across 123 thread(s) in 5.536555535s; time/op = 219ns
25165824 operations across 124 thread(s) in 5.38278129s; time/op = 213ns
25165824 operations across 125 thread(s) in 5.622332084s; time/op = 222ns
25165824 operations across 126 thread(s) in 5.741888558s; time/op = 227ns
25165824 operations across 127 thread(s) in 5.717256504s; time/op = 226ns
25165824 operations across 128 thread(s) in 5.77982271s; time/op = 228ns
Read heavy
25165824 operations across 1 thread(s) in 3.768326707s; time/op = 149ns
25165824 operations across 2 thread(s) in 2.093156358s; time/op = 82ns
25165824 operations across 3 thread(s) in 1.482696809s; time/op = 58ns
25165824 operations across 4 thread(s) in 1.324060955s; time/op = 51ns
25165824 operations across 5 thread(s) in 1.170427965s; time/op = 45ns
25165824 operations across 6 thread(s) in 1.128458013s; time/op = 44ns
25165824 operations across 7 thread(s) in 1.116782113s; time/op = 43ns
25165824 operations across 8 thread(s) in 1.101263426s; time/op = 43ns
25165824 operations across 9 thread(s) in 1.133543774s; time/op = 44ns
25165824 operations across 10 thread(s) in 1.158660943s; time/op = 45ns
25165824 operations across 11 thread(s) in 1.209213311s; time/op = 47ns
25165824 operations across 12 thread(s) in 1.205753676s; time/op = 47ns
25165824 operations across 13 thread(s) in 1.267166717s; time/op = 49ns
25165824 operations across 14 thread(s) in 1.296796817s; time/op = 50ns
25165824 operations across 15 thread(s) in 1.380353228s; time/op = 54ns
25165824 operations across 16 thread(s) in 1.426260314s; time/op = 55ns
25165824 operations across 17 thread(s) in 1.44521394s; time/op = 56ns
25165824 operations across 18 thread(s) in 1.45418025s; time/op = 57ns
25165824 operations across 19 thread(s) in 1.474044221s; time/op = 57ns
25165824 operations across 20 thread(s) in 1.4534434s; time/op = 57ns
25165824 operations across 21 thread(s) in 1.47668929s; time/op = 57ns
25165824 operations across 22 thread(s) in 1.521957082s; time/op = 59ns
25165824 operations across 23 thread(s) in 1.518738662s; time/op = 59ns
25165824 operations across 24 thread(s) in 1.566491921s; time/op = 61ns
25165824 operations across 25 thread(s) in 1.549292503s; time/op = 60ns
25165824 operations across 26 thread(s) in 1.540558532s; time/op = 60ns
25165824 operations across 27 thread(s) in 1.60899613s; time/op = 63ns
25165824 operations across 28 thread(s) in 1.56546249s; time/op = 61ns
25165824 operations across 29 thread(s) in 1.634359273s; time/op = 64ns
25165824 operations across 30 thread(s) in 1.678705516s; time/op = 65ns
25165824 operations across 31 thread(s) in 1.680516932s; time/op = 66ns
25165824 operations across 32 thread(s) in 1.768480456s; time/op = 69ns
25165824 operations across 33 thread(s) in 1.828889302s; time/op = 71ns
25165824 operations across 34 thread(s) in 1.87638234s; time/op = 73ns
25165824 operations across 35 thread(s) in 1.857476164s; time/op = 73ns
25165824 operations across 36 thread(s) in 1.901814563s; time/op = 74ns
25165824 operations across 37 thread(s) in 1.959741007s; time/op = 77ns
25165824 operations across 38 thread(s) in 1.965412795s; time/op = 77ns
25165824 operations across 39 thread(s) in 1.954560176s; time/op = 76ns
25165824 operations across 40 thread(s) in 2.020240625s; time/op = 79ns
25165824 operations across 41 thread(s) in 2.02687641s; time/op = 80ns
25165824 operations across 42 thread(s) in 2.024645843s; time/op = 79ns
25165824 operations across 43 thread(s) in 2.105270555s; time/op = 83ns
25165824 operations across 44 thread(s) in 2.104362612s; time/op = 83ns
25165824 operations across 45 thread(s) in 2.187719882s; time/op = 86ns
25165824 operations across 46 thread(s) in 2.158021332s; time/op = 85ns
25165824 operations across 47 thread(s) in 2.199455208s; time/op = 86ns
25165824 operations across 48 thread(s) in 2.274420478s; time/op = 89ns
25165824 operations across 49 thread(s) in 2.388938738s; time/op = 94ns
25165824 operations across 50 thread(s) in 2.347198593s; time/op = 92ns
25165824 operations across 51 thread(s) in 2.383440132s; time/op = 94ns
25165824 operations across 52 thread(s) in 2.371938733s; time/op = 93ns
25165824 operations across 53 thread(s) in 2.377345449s; time/op = 93ns
25165824 operations across 54 thread(s) in 2.358757289s; time/op = 93ns
25165824 operations across 55 thread(s) in 2.470472415s; time/op = 97ns
25165824 operations across 56 thread(s) in 2.546937655s; time/op = 100ns
25165824 operations across 57 thread(s) in 2.577347862s; time/op = 101ns
25165824 operations across 58 thread(s) in 2.557924824s; time/op = 101ns
25165824 operations across 59 thread(s) in 2.667020966s; time/op = 105ns
