Testing lock-free map
Insert heavy
25165824 operations across 97 thread(s) in 874.112575ms; time/op = 34ns
25165824 operations across 98 thread(s) in 859.208204ms; time/op = 34ns
25165824 operations across 99 thread(s) in 873.028005ms; time/op = 34ns
25165824 operations across 100 thread(s) in 895.475503ms; time/op = 35ns
25165824 operations across 101 thread(s) in 830.667364ms; time/op = 33ns
25165824 operations across 102 thread(s) in 819.308603ms; time/op = 32ns
25165824 operations across 103 thread(s) in 854.059854ms; time/op = 33ns
25165824 operations across 104 thread(s) in 839.967756ms; time/op = 33ns
25165824 operations across 105 thread(s) in 877.958117ms; time/op = 34ns
25165824 operations across 106 thread(s) in 861.862479ms; time/op = 34ns
25165824 operations across 107 thread(s) in 841.680102ms; time/op = 33ns
25165824 operations across 108 thread(s) in 831.109507ms; time/op = 33ns
25165824 operations across 109 thread(s) in 815.204339ms; time/op = 32ns
25165824 operations across 110 thread(s) in 876.252802ms; time/op = 34ns
25165824 operations across 111 thread(s) in 852.439034ms; time/op = 33ns
25165824 operations across 112 thread(s) in 837.230128ms; time/op = 33ns
25165824 operations across 113 thread(s) in 844.29732ms; time/op = 33ns
25165824 operations across 114 thread(s) in 831.458999ms; time/op = 33ns
25165824 operations across 115 thread(s) in 819.374418ms; time/op = 32ns
25165824 operations across 116 thread(s) in 846.697244ms; time/op = 33ns
25165824 operations across 117 thread(s) in 838.405099ms; time/op = 33ns
25165824 operations across 118 thread(s) in 822.240532ms; time/op = 32ns
25165824 operations across 119 thread(s) in 821.923963ms; time/op = 32ns
25165824 operations across 120 thread(s) in 823.140306ms; time/op = 32ns
25165824 operations across 121 thread(s) in 816.438441ms; time/op = 32ns
25165824 operations across 122 thread(s) in 810.759596ms; time/op = 32ns
25165824 operations across 123 thread(s) in 813.967657ms; time/op = 32ns
25165824 operations across 124 thread(s) in 804.006835ms; time/op = 31ns
25165824 operations across 125 thread(s) in 801.273677ms; time/op = 31ns
25165824 operations across 126 thread(s) in 801.025357ms; time/op = 31ns
25165824 operations across 127 thread(s) in 790.108069ms; time/op = 31ns
25165824 operations across 128 thread(s) in 814.29087ms; time/op = 32ns
Read heavy
25165824 operations across 1 thread(s) in 4.507045658s; time/op = 178ns
25165824 operations across 2 thread(s) in 2.119191221s; time/op = 83ns
25165824 operations across 3 thread(s) in 1.322658015s; time/op = 51ns
25165824 operations across 4 thread(s) in 971.783327ms; time/op = 38ns
25165824 operations across 5 thread(s) in 874.779031ms; time/op = 34ns
25165824 operations across 6 thread(s) in 786.504795ms; time/op = 31ns
25165824 operations across 7 thread(s) in 689.584388ms; time/op = 27ns
25165824 operations across 8 thread(s) in 662.760442ms; time/op = 26ns
25165824 operations across 9 thread(s) in 556.632856ms; time/op = 22ns
25165824 operations across 10 thread(s) in 559.155546ms; time/op = 22ns
25165824 operations across 11 thread(s) in 509.425636ms; time/op = 20ns
25165824 operations across 12 thread(s) in 469.660828ms; time/op = 18ns
25165824 operations across 13 thread(s) in 471.010003ms; time/op = 18ns
25165824 operations across 14 thread(s) in 415.229219ms; time/op = 16ns
25165824 operations across 15 thread(s) in 406.59477ms; time/op = 16ns
25165824 operations across 16 thread(s) in 368.353075ms; time/op = 14ns
25165824 operations across 17 thread(s) in 371.043009ms; time/op = 14ns
25165824 operations across 18 thread(s) in 360.25682ms; time/op = 14ns
25165824 operations across 19 thread(s) in 357.848888ms; time/op = 14ns
25165824 operations across 20 thread(s) in 343.134006ms; time/op = 13ns
25165824 operations across 21 thread(s) in 323.542075ms; time/op = 12ns
25165824 operations across 22 thread(s) in 307.67978ms; time/op = 12ns
25165824 operations across 23 thread(s) in 307.773618ms; time/op = 12ns
25165824 operations across 24 thread(s) in 301.177403ms; time/op = 11ns
25165824 operations across 25 thread(s) in 294.410907ms; time/op = 11ns
25165824 operations across 26 thread(s) in 286.788397ms; time/op = 11ns
25165824 operations across 27 thread(s) in 277.740378ms; time/op = 11ns
25165824 operations across 28 thread(s) in 275.205685ms; time/op = 10ns
25165824 operations across 29 thread(s) in 271.659956ms; time/op = 10ns
25165824 operations across 30 thread(s) in 268.841098ms; time/op = 10ns
25165824 operations across 31 thread(s) in 253.470029ms; time/op = 10ns
25165824 operations across 32 thread(s) in 252.19247ms; time/op = 10ns
25165824 operations across 33 thread(s) in 249.016177ms; time/op = 9ns
25165824 operations across 34 thread(s) in 238.332852ms; time/op = 9ns
25165824 operations across 35 thread(s) in 243.999833ms; time/op = 9ns
25165824 operations across 36 thread(s) in 243.764941ms; time/op = 9ns
25165824 operations across 37 thread(s) in 236.165363ms; time/op = 9ns
25165824 operations across 38 thread(s) in 228.809956ms; time/op = 9ns
25165824 operations across 39 thread(s) in 236.256555ms; time/op = 9ns
25165824 operations across 40 thread(s) in 226.179514ms; time/op = 8ns
25165824 operations across 41 thread(s) in 226.653929ms; time/op = 9ns
25165824 operations across 42 thread(s) in 224.469198ms; time/op = 8ns
25165824 operations across 43 thread(s) in 225.418358ms; time/op = 8ns
25165824 operations across 44 thread(s) in 211.876721ms; time/op = 8ns
25165824 operations across 45 thread(s) in 218.532718ms; time/op = 8ns
25165824 operations across 46 thread(s) in 210.267144ms; time/op = 8ns
25165824 operations across 47 thread(s) in 209.169012ms; time/op = 8ns
25165824 operations across 48 thread(s) in 206.207846ms; time/op = 8ns
25165824 operations across 49 thread(s) in 205.685781ms; time/op = 8ns
25165824 operations across 50 thread(s) in 201.350452ms; time/op = 8ns
25165824 operations across 51 thread(s) in 205.874978ms; time/op = 8ns
25165824 operations across 52 thread(s) in 195.288907ms; time/op = 7ns
25165824 operations across 53 thread(s) in 201.602187ms; time/op = 8ns
25165824 operations across 54 thread(s) in 199.57353ms; time/op = 7ns
25165824 operations across 55 thread(s) in 192.685796ms; time/op = 7ns
25165824 operations across 56 thread(s) in 197.864946ms; time/op = 7ns
25165824 operations across 57 thread(s) in 189.817124ms; time/op = 7ns
25165824 operations across 58 thread(s) in 193.348025ms; time/op = 7ns
25165824 operations across 59 thread(s) in 208.072653ms; time/op = 8ns
25165824 operations across 60 thread(s) in 183.575028ms; time/op = 7ns
25165824 operations across 61 thread(s) in 193.312087ms; time/op = 7ns
25165824 operations across 62 thread(s) in 192.80522ms; time/op = 7ns
25165824 operations across 63 thread(s) in 185.19848ms; time/op = 7ns
25165824 operations across 64 thread(s) in 808.11422ms; time/op = 32ns
25165824 operations across 65 thread(s) in 179.121947ms; time/op = 7ns
25165824 operations across 66 thread(s) in 181.594981ms; time/op = 7ns
25165824 operations across 67 thread(s) in 185.516479ms; time/op = 7ns
25165824 operations across 68 thread(s) in 180.147641ms; time/op = 7ns
25165824 operations across 69 thread(s) in 180.783962ms; time/op = 7ns
25165824 operations across 70 thread(s) in 181.808194ms; time/op = 7ns
25165824 operations across 71 thread(s) in 175.746908ms; time/op = 6ns
25165824 operations across 72 thread(s) in 183.098527ms; time/op = 7ns
25165824 operations across 73 thread(s) in 190.540086ms; time/op = 7ns
25165824 operations across 74 thread(s) in 176.788434ms; time/op = 7ns
25165824 operations across 75 thread(s) in 188.20511ms; time/op = 7ns
25165824 operations across 76 thread(s) in 180.226239ms; time/op = 7ns
25165824 operations across 77 thread(s) in 176.14532ms; time/op = 6ns
25165824 operations across 78 thread(s) in 174.863812ms; time/op = 6ns
25165824 operations across 79 thread(s) in 180.931148ms; time/op = 7ns
25165824 operations across 80 thread(s) in 169.056787ms; time/op = 6ns
25165824 operations across 81 thread(s) in 183.931699ms; time/op = 7ns
25165824 operations across 82 thread(s) in 179.085687ms; time/op = 7ns
25165824 operations across 83 thread(s) in 172.218551ms; time/op = 6ns
25165824 operations across 84 thread(s) in 175.552501ms; time/op = 6ns
25165824 operations across 85 thread(s) in 167.957763ms; time/op = 6ns
25165824 operations across 86 thread(s) in 173.825302ms; time/op = 6ns
25165824 operations across 87 thread(s) in 169.159279ms; time/op = 6ns
25165824 operations across 88 thread(s) in 174.929666ms; time/op = 6ns
25165824 operations across 89 thread(s) in 183.082526ms; time/op = 7ns
25165824 operations across 90 thread(s) in 173.07166ms; time/op = 6ns
25165824 operations across 91 thread(s) in 176.226321ms; time/op = 7ns
25165824 operations across 92 thread(s) in 179.517571ms; time/op = 7ns
25165824 operations across 93 thread(s) in 184.130002ms; time/op = 7ns
25165824 operations across 94 thread(s) in 178.484802ms; time/op = 7ns
25165824 operations across 95 thread(s) in 172.594269ms; time/op = 6ns
25165824 operations across 96 thread(s) in 169.980808ms; time/op = 6ns
25165824 operations across 97 thread(s) in 167.662576ms; time/op = 6ns
25165824 operations across 98 thread(s) in 181.934329ms; time/op = 7ns
25165824 operations across 99 thread(s) in 175.281227ms; time/op = 6ns
25165824 operations across 100 thread(s) in 158.458472ms; time/op = 6ns
25165824 operations across 101 thread(s) in 169.393471ms; time/op = 6ns
25165824 operations across 102 thread(s) in 165.74648ms; time/op = 6ns
25165824 operations across 103 thread(s) in 159.949935ms; time/op = 6ns
25165824 operations across 104 thread(s) in 174.924816ms; time/op = 6ns
25165824 operations across 105 thread(s) in 174.448897ms; time/op = 6ns
25165824 operations across 106 thread(s) in 174.380568ms; time/op = 6ns
25165824 operations across 107 thread(s) in 183.797353ms; time/op = 7ns
25165824 operations across 108 thread(s) in 178.252633ms; time/op = 7ns
25165824 operations across 109 thread(s) in 170.631976ms; time/op = 6ns
25165824 operations across 110 thread(s) in 164.360846ms; time/op = 6ns
25165824 operations across 111 thread(s) in 173.413434ms; time/op = 6ns
25165824 operations across 112 thread(s) in 181.805294ms; time/op = 7ns
25165824 operations across 113 thread(s) in 165.94853ms; time/op = 6ns
25165824 operations across 114 thread(s) in 173.907656ms; time/op = 6ns
25165824 operations across 115 thread(s) in 173.049636ms; time/op = 6ns
25165824 operations across 116 thread(s) in 164.803049ms; time/op = 6ns
25165824 operations across 117 thread(s) in 175.642908ms; time/op = 6ns
25165824 operations across 118 thread(s) in 165.426465ms; time/op = 6ns
25165824 operations across 119 thread(s) in 176.731511ms; time/op = 7ns
25165824 operations across 120 thread(s) in 175.418305ms; time/op = 6ns
25165824 operations across 121 thread(s) in 166.645514ms; time/op = 6ns
25165824 operations across 122 thread(s) in 163.384102ms; time/op = 6ns
25165824 operations across 123 thread(s) in 179.82111ms; time/op = 7ns
25165824 operations across 124 thread(s) in 172.043468ms; time/op = 6ns
25165824 operations across 125 thread(s) in 162.724637ms; time/op = 6ns
25165824 operations across 126 thread(s) in 164.076007ms; time/op = 6ns
25165824 operations across 127 thread(s) in 172.8455ms; time/op = 6ns
25165824 operations across 128 thread(s) in 855.497271ms; time/op = 33ns
Uniform
25165824 operations across 1 thread(s) in 4.359094631s; time/op = 172ns
25165824 operations across 2 thread(s) in 3.2604224s; time/op = 129ns
25165824 operations across 3 thread(s) in 2.135230596s; time/op = 84ns
25165824 operations across 4 thread(s) in 2.038476356s; time/op = 80ns
25165824 operations across 5 thread(s) in 1.819519906s; time/op = 71ns
